# _tick,_time,frames,mean_episode_return_0,loss_0,mean_episode_return_1,loss_1
468,1714865672.842956,1497600,2.2775514125823975,4609.86474609375,-3.461566209793091,6469.251953125
469,1714865672.990863,1500800,2.2775514125823975,4609.86474609375,-3.4643921852111816,6239.55859375
470,1714865673.503627,1504000,2.2531189918518066,4542.51025390625,-3.4643921852111816,6239.55859375
471,1714865673.70436,1507200,2.2531189918518066,4542.51025390625,-3.4448297023773193,5918.8935546875
472,1714865674.191627,1510400,2.2638862133026123,4689.484375,-3.4448297023773193,5918.8935546875
473,1714865674.5221179,1513600,2.2638862133026123,4689.484375,-3.437910795211792,6690.8701171875
474,1714865674.748032,1516800,2.3049230575561523,4907.50927734375,-3.437910795211792,6690.8701171875
475,1714865675.286099,1520000,2.3049230575561523,4907.50927734375,-3.4166147708892822,5982.08984375
476,1714865675.447061,1523200,2.3072705268859863,4515.7822265625,-3.4166147708892822,5982.08984375
477,1714865676.027573,1526400,2.3072705268859863,4515.7822265625,-3.40647029876709,5791.90380859375
478,1714865676.094362,1529600,2.298452138900757,4574.0,-3.40647029876709,5791.90380859375
479,1714865676.721937,1532800,2.285097599029541,4692.8662109375,-3.40647029876709,5791.90380859375
480,1714865676.822557,1536000,2.285097599029541,4692.8662109375,-3.353109121322632,6241.90625
481,1714865677.334632,1539200,2.2890801429748535,5043.3759765625,-3.353109121322632,6241.90625
482,1714865677.584098,1542400,2.2890801429748535,5043.3759765625,-3.3237922191619873,6510.330078125
483,1714865678.011437,1545600,2.271162986755371,4410.560546875,-3.3237922191619873,6510.330078125
484,1714865678.359992,1548800,2.271162986755371,4410.560546875,-3.3337502479553223,5751.35498046875
485,1714865678.677411,1552000,2.278799533843994,4457.86328125,-3.3337502479553223,5751.35498046875
486,1714865679.059703,1555200,2.278799533843994,4457.86328125,-3.3096764087677,5789.83251953125
487,1714865679.318769,1558400,2.2593271732330322,4230.86181640625,-3.3096764087677,5789.83251953125
488,1714865679.858877,1561600,2.2593271732330322,4230.86181640625,-3.300584316253662,6720.544921875
489,1714865679.9575071,1564800,2.2740557193756104,5226.97314453125,-3.300584316253662,6720.544921875
490,1714865680.504838,1568000,2.2514467239379883,4636.83984375,-3.300584316253662,6720.544921875
491,1714865680.647062,1571200,2.2514467239379883,4636.83984375,-3.311978816986084,6303.99755859375
492,1714865681.231828,1574400,2.259669542312622,5362.6064453125,-3.311978816986084,6303.99755859375
493,1714865681.407837,1577600,2.259669542312622,5362.6064453125,-3.318718194961548,6923.36083984375
494,1714865681.8949811,1580800,2.2528553009033203,4600.01513671875,-3.318718194961548,6923.36083984375
495,1714865682.254261,1584000,2.2528553009033203,4600.01513671875,-3.320685625076294,6164.92822265625
496,1714865682.511827,1587200,2.257336378097534,4780.978515625,-3.320685625076294,6164.92822265625
497,1714865682.974541,1590400,2.257336378097534,4780.978515625,-3.314512014389038,5781.1162109375
498,1714865683.120256,1593600,2.249939203262329,4285.70166015625,-3.314512014389038,5781.1162109375
499,1714865683.640478,1596800,2.249939203262329,4285.70166015625,-3.330420732498169,6057.50927734375
